Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat,Maks_Sicaklik_C,Min_Sicaklik_C,Ort_Sicaklik_C,Toplam_Yagis_mm
29.04.2021,Perşembe,PATLICAN (TOPAK),Kg,"1,5","3,5",27.8,15.9,21.5,0.0
29.04.2021,Perşembe,PIRASA,Kg,1,"2,5",27.8,15.9,21.5,0.0
29.04.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2",27.8,15.9,21.5,0.0
29.04.2021,Perşembe,SALATALIK (SİLOR),Kg,3,"5,5",27.8,15.9,21.5,0.0
29.04.2021,Perşembe,SALATALIK (MUHTELİF),Kg,2,4,27.8,15.9,21.5,0.0
29.04.2021,Perşembe,SARIMSAK (KURU),Kg,15,30,27.8,15.9,21.5,0.0
29.04.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2,27.8,15.9,21.5,0.0
29.04.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,5",27.8,15.9,21.5,0.0
29.04.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5",27.8,15.9,21.5,0.0
29.04.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5,27.8,15.9,21.5,0.0
29.04.2021,Perşembe,TERE,Bağ,"0,5","1,2",27.8,15.9,21.5,0.0
29.04.2021,Perşembe,TURP (MUHTELİF),Kg,"1,5",3,27.8,15.9,21.5,0.0
03.05.2021,Pazartesi,BAKLA,Kg,3,"5,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,BİBER (CİN),Kg,10,15,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,BİBER (ÇARLİ),Kg,"2,5",4,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,BİBER (DOLMA),Kg,3,5,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,BİBER (KIL),Kg,3,"5,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,BİBER (KAPYA),Kg,"8,5",17,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,BİBER (SİVRİ),Kg,3,"4,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,BİBER (KÖY),Kg,3,"4,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,BROKOLİ,Kg,6,9,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,DERE OTU,Bağ,"0,5",1,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,DOMATES (Çeri),Kg,5,8,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,DOMATES (MUHTELİF),Kg,"2,5",4,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,DOMATES (SALKIM),Kg,3,"6,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,DOMATES (KÖY),Kg,3,"5,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5",1,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,ENGİNAR (ADET),Adet,5,7,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,FASULYE (MUHTELİF),Kg,4,8,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,HAVUÇ,Kg,1,"2,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,ISPANAK,Kg,"1,5",3,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,KABAK (BAL),Kg,1,2,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,KABAK (BEYAZ),Kg,"1,5",4,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,KABAK (KARA),Kg,"1,5",3,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,KARNABAHAR,Kg,1,"2,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,KEREVİZ,Kg,2,4,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,LAHANA (BEYAZ),Kg,"0,7","1,8",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,LAHANA (MOR),Kg,1,2,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,14,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,MARUL (AYSBERK),Adet,3,4,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,MARUL (MOR),Adet,"2,5","3,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,MARUL (MUHTELİF),Adet,"2,5",4,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,PATATES,Kg,"0,8","1,7",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,PATATES (TAZE),Kg,"1,5","2,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,PATLICAN (KEMER),Kg,"1,5","3,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,PATLICAN (TOPAK),Kg,"1,5","3,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,PIRASA,Kg,1,2,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,SALATALIK (SİLOR),Kg,"1,5",3,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,1,"2,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,SARIMSAK (KURU),Kg,15,30,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,SOGAN (KIRMIZI),Kg,3,"4,5",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,5,32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,TERE,Bağ,"0,5","1,2",32.3,17.2,25.0,0.0
03.05.2021,Pazartesi,TURP (MUHTELİF),Kg,"1,5",3,32.3,17.2,25.0,0.0
06.05.2021,Perşembe,BİBER (ÇARLİ),Kg,2,"3,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,BİBER (DOLMA),Kg,"2,5","4,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,BİBER (KIL),Kg,"2,5","4,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,BİBER (KAPYA),Kg,7,13,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,BİBER (SİVRİ),Kg,"2,5",4,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,BİBER (KÖY),Kg,"2,5",4,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,DOMATES (MUHTELİF),Kg,"2,5","4,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,KABAK (BEYAZ),Kg,"1,5","3,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,BAKLA,Kg,3,"5,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,BİBER (CİN),Kg,10,15,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,BROKOLİ,Kg,6,9,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,DERE OTU,Bağ,"0,5",1,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,DOMATES (Çeri),Kg,5,8,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,DOMATES (SALKIM),Kg,3,"6,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,DOMATES (KÖY),Kg,3,"5,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,FASULYE (MUHTELİF),Kg,4,8,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,HAVUÇ,Kg,1,"2,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,ISPANAK,Kg,"1,5",3,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,KABAK (BAL),Kg,1,2,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,KABAK (KARA),Kg,"1,5",3,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,KARNABAHAR,Kg,1,"2,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,KEREVİZ,Kg,2,4,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,LAHANA (BEYAZ),Kg,"0,7","1,8",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,LAHANA (MOR),Kg,1,2,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,14,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,MARUL (AYSBERK),Adet,3,4,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,MARUL (MOR),Adet,"2,5","3,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,PATATES,Kg,"0,8","1,7",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,PATATES (TAZE),Kg,"1,5","2,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,PATLICAN (KEMER),Kg,2,4,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,PATLICAN (TOPAK),Kg,"1,5","3,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,PIRASA,Kg,1,2,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,SALATALIK (SİLOR),Kg,"1,5",3,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,SALATALIK (MUHTELİF),Kg,1,"2,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,SARIMSAK (KURU),Kg,15,30,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5,23.8,12.4,17.7,1.1
06.05.2021,Perşembe,TERE,Bağ,"0,5","1,2",23.8,12.4,17.7,1.1
06.05.2021,Perşembe,TURP (MUHTELİF),Kg,"1,5",3,23.8,12.4,17.7,1.1
17.05.2021,Pazartesi,BAKLA,Kg,3,"5,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,BİBER (CİN),Kg,10,15,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,BİBER (ÇARLİ),Kg,2,"3,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,BİBER (DOLMA),Kg,"2,5","4,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,BİBER (KIL),Kg,3,6,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,BİBER (KAPYA),Kg,7,13,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,BİBER (SİVRİ),Kg,"2,5",4,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,BİBER (KÖY),Kg,"2,5","4,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,BROKOLİ,Kg,6,9,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,DERE OTU,Bağ,"0,5",1,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,DOMATES (Çeri),Kg,5,8,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,DOMATES (MUHTELİF),Kg,"2,5","4,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,DOMATES (SALKIM),Kg,3,"6,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,DOMATES (KÖY),Kg,"2,5",5,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5",1,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,ENGİNAR (ADET),Adet,5,7,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,FASULYE (MUHTELİF),Kg,4,8,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,HAVUÇ,Kg,1,"2,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,ISPANAK,Kg,"1,5",3,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,KABAK (BAL),Kg,1,2,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,KABAK (BEYAZ),Kg,"1,5","3,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,KABAK (KARA),Kg,"1,5",3,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,KARNABAHAR,Kg,1,"2,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,KEREVİZ,Kg,2,4,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,LAHANA (BEYAZ),Kg,"0,7",2,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,LAHANA (MOR),Kg,1,2,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,14,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,MARUL (AYSBERK),Adet,3,4,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,MARUL (MOR),Adet,"2,5","3,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,MARUL (MUHTELİF),Adet,"2,5",4,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,PATATES,Kg,"1,8",3,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,PATLICAN (KEMER),Kg,2,4,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,PATLICAN (TOPAK),Kg,"1,5","3,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,PIRASA,Kg,1,2,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,SALATALIK (SİLOR),Kg,"1,5",3,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,1,"2,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,SARIMSAK (KURU),Kg,15,30,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,SOGAN (KIRMIZI),Kg,3,"4,5",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,5,25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,TERE,Bağ,"0,5","1,2",25.2,12.1,18.7,0.0
17.05.2021,Pazartesi,TURP (MUHTELİF),Kg,"1,5",3,25.2,12.1,18.7,0.0
20.05.2021,Perşembe,BAKLA,Kg,3,"5,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,BİBER (CİN),Kg,4,8,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,BİBER (ÇARLİ),Kg,2,"3,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,BİBER (DOLMA),Kg,"2,5",4,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,BİBER (KIL),Kg,3,6,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,BİBER (KAPYA),Kg,7,13,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,BİBER (SİVRİ),Kg,2,"3,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,BİBER (KÖY),Kg,2,"3,8",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,BROKOLİ,Kg,6,9,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,DERE OTU,Bağ,"0,5",1,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,DOMATES (Çeri),Kg,3,6,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,DOMATES (MUHTELİF),Kg,"2,5","4,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,DOMATES (SALKIM),Kg,3,"6,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,DOMATES (KÖY),Kg,"2,5",5,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5",1,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,ENGİNAR (ADET),Adet,5,7,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,FASULYE (MUHTELİF),Kg,4,8,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,HAVUÇ,Kg,2,4,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,ISPANAK,Kg,"1,5",3,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,KABAK (BAL),Kg,1,2,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,KABAK (BEYAZ),Kg,1,"2,8",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,KABAK (KARA),Kg,1,3,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,KARNABAHAR,Kg,"1,5",3,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,KEREVİZ,Kg,2,4,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,LAHANA (BEYAZ),Kg,"0,7",2,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,LAHANA (MOR),Kg,1,2,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,14,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,MARUL (AYSBERK),Adet,3,4,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,MARUL (MOR),Adet,"2,5","3,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,MARUL (MUHTELİF),Adet,"2,5",4,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,PATATES,Kg,"1,8","2,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,PATLICAN (KEMER),Kg,2,4,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,PATLICAN (TOPAK),Kg,"1,5","3,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,PIRASA,Kg,1,2,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,SALATALIK (SİLOR),Kg,"1,5","3,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,SALATALIK (MUHTELİF),Kg,"0,7",2,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,SARIMSAK (TAZE),Kg,5,10,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,SARIMSAK (KURU),Kg,15,30,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5,32.4,13.8,23.2,0.0
20.05.2021,Perşembe,TERE,Bağ,"0,5","1,2",32.4,13.8,23.2,0.0
20.05.2021,Perşembe,TURP (MUHTELİF),Kg,"1,5",3,32.4,13.8,23.2,0.0
24.05.2021,Pazartesi,BAKLA,Kg,3,"5,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,BİBER (CİN),Kg,3,"6,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,BİBER (ÇARLİ),Kg,"1,5",3,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,BİBER (DOLMA),Kg,"2,5",4,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,BİBER (KIL),Kg,3,6,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,BİBER (KAPYA),Kg,6,10,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,BİBER (SİVRİ),Kg,2,"3,2",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,BİBER (KÖY),Kg,2,"3,8",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,BROKOLİ,Kg,6,9,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,DERE OTU,Bağ,"0,5",1,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,DOMATES (Çeri),Kg,3,"5,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,DOMATES (MUHTELİF),Kg,"1,8",4,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,DOMATES (SALKIM),Kg,"2,5",5,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,DOMATES (KÖY),Kg,"2,5",5,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5",1,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,ENGİNAR (ADET),Adet,5,7,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,FASULYE (MUHTELİF),Kg,4,"6,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,HAVUÇ,Kg,2,4,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,ISPANAK,Kg,"1,5",3,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,KABAK (BAL),Kg,1,2,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,KABAK (BEYAZ),Kg,1,"2,8",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,KABAK (KARA),Kg,1,"2,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,KARNABAHAR,Kg,"1,5",3,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,KEREVİZ,Kg,2,4,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,LAHANA (BEYAZ),Kg,"0,7",2,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,LAHANA (MOR),Kg,1,2,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,14,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,MARUL (AYSBERK),Adet,"1,5",3,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,MARUL (MOR),Adet,"1,5",3,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,MARUL (MUHTELİF),Adet,"1,5","2,8",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,PATATES,Kg,"1,5","2,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,PATLICAN (KEMER),Kg,2,4,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,PATLICAN (TOPAK),Kg,"1,5","3,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,PIRASA,Kg,1,2,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,SALATALIK (SİLOR),Kg,"1,5","3,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,"0,7",2,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,SARIMSAK (TAZE),Kg,5,10,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,SARIMSAK (KURU),Kg,10,25,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,SOGAN (KIRMIZI),Kg,3,"4,5",25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,5,25.1,12.0,18.7,0.0
24.05.2021,Pazartesi,TERE,Bağ,"0,5","1,2",25.1,12.0,18.7,0.0
27.05.2021,Perşembe,BAKLA,Kg,3,"5,5",30.2,17.9,23.7,0.2
27.05.2021,Perşembe,BİBER (CİN),Kg,3,"6,5",30.2,17.9,23.7,0.2
27.05.2021,Perşembe,BİBER (ÇARLİ),Kg,"1,5",3,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,BİBER (DOLMA),Kg,"2,5",5,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,BİBER (KIL),Kg,3,6,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,BİBER (KAPYA),Kg,6,9,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,BİBER (SİVRİ),Kg,2,"2,5",30.2,17.9,23.7,0.2
27.05.2021,Perşembe,BİBER (KÖY),Kg,2,"4,5",30.2,17.9,23.7,0.2
27.05.2021,Perşembe,BROKOLİ,Kg,6,9,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,DERE OTU,Bağ,"0,5",1,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,DOMATES (Çeri),Kg,2,5,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,DOMATES (MUHTELİF),Kg,"1,8",4,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,DOMATES (SALKIM),Kg,2,5,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,DOMATES (KÖY),Kg,2,5,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5",1,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,ENGİNAR (ADET),Adet,5,7,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,FASULYE (MUHTELİF),Kg,4,"6,5",30.2,17.9,23.7,0.2
27.05.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,HAVUÇ,Kg,2,4,30.2,17.9,23.7,0.2
27.05.2021,Perşembe,ISPANAK,Kg,1,"3,5",30.2,17.9,23.7,0.2
