Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat
10.11.2025,Pazartesi,MISIR (TAZE),Adet,10,20
10.11.2025,Pazartesi,NANE (BAĞ),Bağ,5,12
10.11.2025,Pazartesi,PANCAR (KIRMIZI),Kg,15,33
10.11.2025,Pazartesi,PATATES,Kg,12,17
10.11.2025,Pazartesi,PATATES (İKİNCİ),Kg,5,10
10.11.2025,Pazartesi,PATLICAN (KEMER),Kg,20,40
10.11.2025,Pazartesi,PATLICAN (TOPAK),Kg,30,50
10.11.2025,Pazartesi,PAZI,Bağ,8,12
10.11.2025,Pazartesi,PIRASA,Kg,20,40
10.11.2025,Pazartesi,ROKA (BAĞ),Bağ,5,12
10.11.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30
10.11.2025,Pazartesi,SALATALIK (SİLOR),Kg,20,35
10.11.2025,Pazartesi,SARIMSAK (KURU),Kg,100,170
10.11.2025,Pazartesi,SEMİZ OTU (BAĞ),Bağ,7,15
10.11.2025,Pazartesi,SOĞAN (II),Kg,3,6
10.11.2025,Pazartesi,SOGAN (KIRMIZI),Kg,20,50
10.11.2025,Pazartesi,SOGAN (KURU),Kg,7,14
10.11.2025,Pazartesi,SOGAN (YEŞİL),Kg,20,40
10.11.2025,Pazartesi,TERE,Bağ,7,14
10.11.2025,Pazartesi,TURP (MUHTELİF),Kg,13,30
13.11.2025,Perşembe,BAMYA,Kg,50,200
13.11.2025,Perşembe,BİBER (CİN),Kg,30,60
13.11.2025,Perşembe,BİBER (ÇARLİ),Kg,25,45
13.11.2025,Perşembe,BİBER (DOLMA),Kg,25,45
13.11.2025,Perşembe,BİBER (JALAPENO),Kg,20,40
13.11.2025,Perşembe,BİBER (KAPYA),Kg,40,85
13.11.2025,Perşembe,BİBER (KIL),Kg,30,60
13.11.2025,Perşembe,BİBER (KÖY),Kg,20,40
13.11.2025,Perşembe,BİBER (SİVRİ),Kg,20,40
13.11.2025,Perşembe,BİBER (ŞİLİ),Kg,40,100
13.11.2025,Perşembe,BROKOLİ,Kg,30,50
13.11.2025,Perşembe,DERE OTU,Bağ,7,14
13.11.2025,Perşembe,DOMATES (ÇERİ),Kg,25,60
13.11.2025,Perşembe,DOMATES (İKİNCİ),Kg,10,20
13.11.2025,Perşembe,DOMATES (KÖY),Kg,25,50
13.11.2025,Perşembe,DOMATES (MUHTELİF),Kg,15,40
13.11.2025,Perşembe,DOMATES (SALKIM ÇERİ),Kg,50,85
13.11.2025,Perşembe,DOMATES (SALKIM KUTU),Kg,40,70
13.11.2025,Perşembe,DOMATES (SALKIM),Kg,20,40
13.11.2025,Perşembe,EKŞİ OT (BAĞ),Bağ,5,14
13.11.2025,Perşembe,FASULYE (MUHTELİF),Kg,35,70
13.11.2025,Perşembe,FESLEĞEN (REYHAN),Bağ,8,15
13.11.2025,Perşembe,HAVUÇ,Kg,10,25
13.11.2025,Perşembe,SİL HAVUÇ,Kg,8,15
13.11.2025,Perşembe,HIRTLAK,Kg,60,120
13.11.2025,Perşembe,ISPANAK,Kg,15,35
13.11.2025,Perşembe,KABAK (BAL),Kg,15,40
13.11.2025,Perşembe,KABAK (BEYAZ),Kg,15,35
13.11.2025,Perşembe,KABAK (KARA),Kg,15,35
13.11.2025,Perşembe,KARNABAHAR,Kg,15,30
13.11.2025,Perşembe,KEREVİZ,Kg,35,60
13.11.2025,Perşembe,LAHANA (BEYAZ),Kg,10,20
13.11.2025,Perşembe,LAHANA (MOR),Kg,10,25
13.11.2025,Perşembe,MANTAR (KÜLTÜR),Kg,100,135
13.11.2025,Perşembe,MARUL (AYSBERK),Adet,20,30
13.11.2025,Perşembe,MARUL (KIVIRCIK),Adet,15,25
13.11.2025,Perşembe,MARUL (MOR),Adet,20,35
13.11.2025,Perşembe,MARUL (MUHTELİF),Adet,15,25
13.11.2025,Perşembe,MAYDONOZ,Bağ,5,10
13.11.2025,Perşembe,MISIR (TAZE),Adet,10,20
13.11.2025,Perşembe,NANE (BAĞ),Bağ,5,12
13.11.2025,Perşembe,PANCAR (KIRMIZI),Kg,15,33
13.11.2025,Perşembe,PATATES,Kg,12,17
13.11.2025,Perşembe,PATATES (İKİNCİ),Kg,5,10
13.11.2025,Perşembe,PATLICAN (KEMER),Kg,20,40
13.11.2025,Perşembe,PATLICAN (TOPAK),Kg,30,50
13.11.2025,Perşembe,PAZI,Bağ,8,12
13.11.2025,Perşembe,PIRASA,Kg,20,40
13.11.2025,Perşembe,ROKA (BAĞ),Bağ,5,12
13.11.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30
13.11.2025,Perşembe,SALATALIK (SİLOR),Kg,20,35
13.11.2025,Perşembe,SARIMSAK (KURU),Kg,100,170
13.11.2025,Perşembe,SEMİZ OTU (BAĞ),Bağ,7,15
13.11.2025,Perşembe,SOĞAN (II),Kg,3,6
13.11.2025,Perşembe,SOGAN (KIRMIZI),Kg,20,50
13.11.2025,Perşembe,SOGAN (KURU),Kg,7,14
13.11.2025,Perşembe,SOGAN (YEŞİL),Kg,20,40
13.11.2025,Perşembe,TERE,Bağ,7,14
13.11.2025,Perşembe,TURP (MUHTELİF),Kg,13,30
17.11.2025,Pazartesi,BAMYA,Kg,50,200
17.11.2025,Pazartesi,BİBER (CİN),Kg,30,60
17.11.2025,Pazartesi,BİBER (ÇARLİ),Kg,25,40
17.11.2025,Pazartesi,BİBER (DOLMA),Kg,25,40
17.11.2025,Pazartesi,BİBER (KAPYA),Kg,40,85
17.11.2025,Pazartesi,BİBER (KIL),Kg,30,60
17.11.2025,Pazartesi,BİBER (KÖY),Kg,20,40
17.11.2025,Pazartesi,BİBER (SİVRİ),Kg,20,40
17.11.2025,Pazartesi,BİBER (ŞİLİ),Kg,40,89
17.11.2025,Pazartesi,BROKOLİ,Kg,20,40
17.11.2025,Pazartesi,DERE OTU,Bağ,7,14
17.11.2025,Pazartesi,DOMATES (ÇERİ),Kg,25,60
17.11.2025,Pazartesi,DOMATES (İKİNCİ),Kg,10,20
17.11.2025,Pazartesi,DOMATES (KÖY),Kg,25,50
17.11.2025,Pazartesi,DOMATES (MUHTELİF),Kg,15,38
17.11.2025,Pazartesi,DOMATES (SALKIM ÇERİ),Kg,50,85
17.11.2025,Pazartesi,DOMATES (SALKIM KUTU),Kg,40,70
17.11.2025,Pazartesi,DOMATES (SALKIM),Kg,20,40
17.11.2025,Pazartesi,EKŞİ OT (BAĞ),Bağ,5,14
17.11.2025,Pazartesi,FASULYE (MUHTELİF),Kg,30,60
17.11.2025,Pazartesi,FESLEĞEN (REYHAN),Bağ,8,15
17.11.2025,Pazartesi,HAVUÇ,Kg,10,25
17.11.2025,Pazartesi,SİL HAVUÇ,Kg,8,15
17.11.2025,Pazartesi,HIRTLAK,Kg,60,120
17.11.2025,Pazartesi,ISPANAK,Kg,15,35
17.11.2025,Pazartesi,KABAK (BAL),Kg,15,40
17.11.2025,Pazartesi,KABAK (BEYAZ),Kg,15,30
17.11.2025,Pazartesi,KABAK (KARA),Kg,15,30
17.11.2025,Pazartesi,KARNABAHAR,Kg,10,25
17.11.2025,Pazartesi,KEREVİZ,Kg,35,60
17.11.2025,Pazartesi,LAHANA (BEYAZ),Kg,10,20
17.11.2025,Pazartesi,LAHANA (MOR),Kg,10,25
17.11.2025,Pazartesi,MANTAR (KÜLTÜR),Kg,100,135
17.11.2025,Pazartesi,MARUL (AYSBERK),Adet,20,28
17.11.2025,Pazartesi,MARUL (KIVIRCIK),Adet,15,22
17.11.2025,Pazartesi,MARUL (MOR),Adet,20,35
17.11.2025,Pazartesi,MARUL (MUHTELİF),Adet,15,22
17.11.2025,Pazartesi,MAYDONOZ,Bağ,5,10
17.11.2025,Pazartesi,NANE (BAĞ),Bağ,5,12
17.11.2025,Pazartesi,PANCAR (KIRMIZI),Kg,15,33
17.11.2025,Pazartesi,PATATES,Kg,12,17
17.11.2025,Pazartesi,PATATES (İKİNCİ),Kg,5,10
17.11.2025,Pazartesi,PATLICAN (KEMER),Kg,20,40
17.11.2025,Pazartesi,PATLICAN (TOPAK),Kg,30,45
17.11.2025,Pazartesi,PAZI,Bağ,8,12
17.11.2025,Pazartesi,PIRASA,Kg,20,40
17.11.2025,Pazartesi,ROKA (BAĞ),Bağ,5,12
17.11.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30
17.11.2025,Pazartesi,SALATALIK (SİLOR),Kg,20,35
17.11.2025,Pazartesi,SARIMSAK (KURU),Kg,100,170
17.11.2025,Pazartesi,SEMİZ OTU (BAĞ),Bağ,7,15
17.11.2025,Pazartesi,SOĞAN (II),Kg,3,6
17.11.2025,Pazartesi,SOGAN (KIRMIZI),Kg,20,50
17.11.2025,Pazartesi,SOGAN (KURU),Kg,7,14
17.11.2025,Pazartesi,SOGAN (YEŞİL),Kg,20,40
17.11.2025,Pazartesi,TERE,Bağ,7,14
17.11.2025,Pazartesi,TURP (MUHTELİF),Kg,13,30
20.11.2025,Perşembe,BAMYA,Kg,50,200
20.11.2025,Perşembe,BİBER (CİN),Kg,30,60
20.11.2025,Perşembe,BİBER (ÇARLİ),Kg,25,40
20.11.2025,Perşembe,BİBER (DOLMA),Kg,25,40
20.11.2025,Perşembe,BİBER (KAPYA),Kg,40,80
20.11.2025,Perşembe,BİBER (KIL),Kg,30,60
20.11.2025,Perşembe,BİBER (KÖY),Kg,20,40
20.11.2025,Perşembe,BİBER (SİVRİ),Kg,20,40
20.11.2025,Perşembe,BİBER (ŞİLİ),Kg,40,80
20.11.2025,Perşembe,BROKOLİ,Kg,20,40
20.11.2025,Perşembe,DERE OTU,Bağ,7,14
20.11.2025,Perşembe,DOMATES (ÇERİ),Kg,25,50
20.11.2025,Perşembe,DOMATES (İKİNCİ),Kg,10,20
20.11.2025,Perşembe,DOMATES (KÖY),Kg,25,50
20.11.2025,Perşembe,DOMATES (MUHTELİF),Kg,15,35
20.11.2025,Perşembe,DOMATES (SALKIM ÇERİ),Kg,40,75
20.11.2025,Perşembe,DOMATES (SALKIM KUTU),Kg,40,60
20.11.2025,Perşembe,DOMATES (SALKIM),Kg,20,40
20.11.2025,Perşembe,EKŞİ OT (BAĞ),Bağ,5,14
20.11.2025,Perşembe,FASULYE (MUHTELİF),Kg,30,60
20.11.2025,Perşembe,FESLEĞEN (REYHAN),Bağ,8,15
20.11.2025,Perşembe,HAVUÇ,Kg,10,25
20.11.2025,Perşembe,SİL HAVUÇ,Kg,8,15
20.11.2025,Perşembe,HIRTLAK,Kg,60,120
20.11.2025,Perşembe,ISPANAK,Kg,15,35
20.11.2025,Perşembe,KABAK (BAL),Kg,15,40
20.11.2025,Perşembe,KABAK (BEYAZ),Kg,15,30
20.11.2025,Perşembe,KABAK (KARA),Kg,15,30
20.11.2025,Perşembe,KARNABAHAR,Kg,10,25
20.11.2025,Perşembe,KEREVİZ,Kg,35,60
20.11.2025,Perşembe,LAHANA (BEYAZ),Kg,10,20
20.11.2025,Perşembe,LAHANA (MOR),Kg,10,25
20.11.2025,Perşembe,MANTAR (KÜLTÜR),Kg,100,135
20.11.2025,Perşembe,MARUL (AYSBERK),Adet,20,28
20.11.2025,Perşembe,MARUL (KIVIRCIK),Adet,15,22
20.11.2025,Perşembe,MARUL (MOR),Adet,20,35
20.11.2025,Perşembe,MARUL (MUHTELİF),Adet,15,22
20.11.2025,Perşembe,MAYDONOZ,Bağ,5,10
20.11.2025,Perşembe,NANE (BAĞ),Bağ,5,12
20.11.2025,Perşembe,PANCAR (KIRMIZI),Kg,15,33
20.11.2025,Perşembe,PATATES,Kg,12,17
20.11.2025,Perşembe,PATATES (İKİNCİ),Kg,5,10
20.11.2025,Perşembe,PATLICAN (KEMER),Kg,20,40
20.11.2025,Perşembe,PATLICAN (TOPAK),Kg,25,40
20.11.2025,Perşembe,PAZI,Bağ,8,12
20.11.2025,Perşembe,PIRASA,Kg,20,40
20.11.2025,Perşembe,ROKA (BAĞ),Bağ,5,12
20.11.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30
20.11.2025,Perşembe,SALATALIK (SİLOR),Kg,20,35
20.11.2025,Perşembe,SARIMSAK (KURU),Kg,100,170
20.11.2025,Perşembe,SEMİZ OTU (BAĞ),Bağ,7,15
20.11.2025,Perşembe,SOĞAN (II),Kg,3,6
20.11.2025,Perşembe,SOGAN (KIRMIZI),Kg,20,50
20.11.2025,Perşembe,SOGAN (KURU),Kg,7,14
20.11.2025,Perşembe,SOGAN (YEŞİL),Kg,20,40
20.11.2025,Perşembe,TERE,Bağ,7,14
20.11.2025,Perşembe,TURP (MUHTELİF),Kg,13,30
24.11.2025,Pazartesi,BAMYA,Kg,50,200
24.11.2025,Pazartesi,BİBER (CİN),Kg,30,75
24.11.2025,Pazartesi,BİBER (ÇARLİ),Kg,25,40
24.11.2025,Pazartesi,BİBER (DOLMA),Kg,25,40
24.11.2025,Pazartesi,BİBER (KAPYA),Kg,40,80
24.11.2025,Pazartesi,BİBER (KIL),Kg,30,60
24.11.2025,Pazartesi,BİBER (KÖY),Kg,20,40
24.11.2025,Pazartesi,BİBER (SİVRİ),Kg,20,40
24.11.2025,Pazartesi,BİBER (ŞİLİ),Kg,40,80
24.11.2025,Pazartesi,BROKOLİ,Kg,20,40
24.11.2025,Pazartesi,DERE OTU,Bağ,7,14
24.11.2025,Pazartesi,DOMATES (ÇERİ),Kg,25,50
24.11.2025,Pazartesi,DOMATES (İKİNCİ),Kg,10,20
24.11.2025,Pazartesi,DOMATES (KÖY),Kg,25,50
24.11.2025,Pazartesi,DOMATES (MUHTELİF),Kg,15,35
24.11.2025,Pazartesi,DOMATES (SALKIM ÇERİ),Kg,40,75
24.11.2025,Pazartesi,DOMATES (SALKIM KUTU),Kg,40,60
24.11.2025,Pazartesi,DOMATES (SALKIM),Kg,20,40
24.11.2025,Pazartesi,EKŞİ OT (BAĞ),Bağ,5,14
24.11.2025,Pazartesi,FASULYE (MUHTELİF),Kg,30,60
24.11.2025,Pazartesi,FESLEĞEN (REYHAN),Bağ,8,15
24.11.2025,Pazartesi,HAVUÇ,Kg,10,25
24.11.2025,Pazartesi,SİL HAVUÇ,Kg,8,15
24.11.2025,Pazartesi,HIRTLAK,Kg,60,120
24.11.2025,Pazartesi,ISPANAK,Kg,15,30
24.11.2025,Pazartesi,KABAK (BAL),Kg,15,40
24.11.2025,Pazartesi,KABAK (BEYAZ),Kg,15,30
24.11.2025,Pazartesi,KABAK (KARA),Kg,15,30
24.11.2025,Pazartesi,KARNABAHAR,Kg,10,25
24.11.2025,Pazartesi,KEREVİZ,Kg,35,60
24.11.2025,Pazartesi,LAHANA (BEYAZ),Kg,10,20
24.11.2025,Pazartesi,LAHANA (MOR),Kg,10,25
24.11.2025,Pazartesi,MANTAR (KÜLTÜR),Kg,100,135
24.11.2025,Pazartesi,MARUL (AYSBERK),Adet,20,28
24.11.2025,Pazartesi,MARUL (KIVIRCIK),Adet,15,22
24.11.2025,Pazartesi,MARUL (MOR),Adet,20,35
24.11.2025,Pazartesi,MARUL (MUHTELİF),Adet,15,22
24.11.2025,Pazartesi,MAYDONOZ,Bağ,5,10
24.11.2025,Pazartesi,NANE (BAĞ),Bağ,5,12
24.11.2025,Pazartesi,PANCAR (KIRMIZI),Kg,15,33
24.11.2025,Pazartesi,PATATES,Kg,12,17
24.11.2025,Pazartesi,PATATES (İKİNCİ),Kg,5,10
24.11.2025,Pazartesi,PATLICAN (KEMER),Kg,20,40
24.11.2025,Pazartesi,PATLICAN (TOPAK),Kg,25,40
24.11.2025,Pazartesi,PAZI,Bağ,8,12
24.11.2025,Pazartesi,PIRASA,Kg,20,40
24.11.2025,Pazartesi,ROKA (BAĞ),Bağ,5,12
24.11.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30
24.11.2025,Pazartesi,SALATALIK (SİLOR),Kg,20,35
24.11.2025,Pazartesi,SARIMSAK (KURU),Kg,100,170
24.11.2025,Pazartesi,SEMİZ OTU (BAĞ),Bağ,7,15
24.11.2025,Pazartesi,SOĞAN (II),Kg,3,6
24.11.2025,Pazartesi,SOGAN (KIRMIZI),Kg,20,50
24.11.2025,Pazartesi,SOGAN (KURU),Kg,7,14
24.11.2025,Pazartesi,SOGAN (YEŞİL),Kg,20,45
24.11.2025,Pazartesi,TERE,Bağ,7,14
24.11.2025,Pazartesi,TURP (MUHTELİF),Kg,13,30
27.11.2025,Perşembe,BAMYA,Kg,50,200
27.11.2025,Perşembe,BİBER (CİN),Kg,30,75
27.11.2025,Perşembe,BİBER (ÇARLİ),Kg,25,40
27.11.2025,Perşembe,BİBER (DOLMA),Kg,25,40
27.11.2025,Perşembe,BİBER (KAPYA),Kg,40,80
27.11.2025,Perşembe,BİBER (KIL),Kg,30,60
27.11.2025,Perşembe,BİBER (KÖY),Kg,20,40
27.11.2025,Perşembe,BİBER (SİVRİ),Kg,20,40
27.11.2025,Perşembe,BİBER (ŞİLİ),Kg,40,80
27.11.2025,Perşembe,BROKOLİ,Kg,20,40
27.11.2025,Perşembe,DERE OTU,Bağ,7,14
27.11.2025,Perşembe,DOMATES (ÇERİ),Kg,25,50
27.11.2025,Perşembe,DOMATES (İKİNCİ),Kg,10,20
27.11.2025,Perşembe,DOMATES (KÖY),Kg,25,50
27.11.2025,Perşembe,DOMATES (MUHTELİF),Kg,15,35
27.11.2025,Perşembe,DOMATES (SALKIM ÇERİ),Kg,40,75
27.11.2025,Perşembe,DOMATES (SALKIM KUTU),Kg,40,60
27.11.2025,Perşembe,DOMATES (SALKIM),Kg,20,40
27.11.2025,Perşembe,EKŞİ OT (BAĞ),Bağ,5,14
27.11.2025,Perşembe,FASULYE (MUHTELİF),Kg,30,60
27.11.2025,Perşembe,FESLEĞEN (REYHAN),Bağ,8,15
27.11.2025,Perşembe,HAVUÇ,Kg,10,25
27.11.2025,Perşembe,SİL HAVUÇ,Kg,8,15
27.11.2025,Perşembe,HIRTLAK,Kg,60,120
27.11.2025,Perşembe,ISPANAK,Kg,15,30
27.11.2025,Perşembe,KABAK (BAL),Kg,15,40
27.11.2025,Perşembe,KABAK (BEYAZ),Kg,15,30
27.11.2025,Perşembe,KABAK (KARA),Kg,15,30
27.11.2025,Perşembe,KARNABAHAR,Kg,10,25
27.11.2025,Perşembe,KEREVİZ,Kg,35,60
27.11.2025,Perşembe,LAHANA (BEYAZ),Kg,10,20
27.11.2025,Perşembe,LAHANA (MOR),Kg,10,25
27.11.2025,Perşembe,MANTAR (KÜLTÜR),Kg,100,135
27.11.2025,Perşembe,MARUL (AYSBERK),Adet,20,28
27.11.2025,Perşembe,MARUL (KIVIRCIK),Adet,15,22
27.11.2025,Perşembe,MARUL (MOR),Adet,20,35
27.11.2025,Perşembe,MARUL (MUHTELİF),Adet,15,22
27.11.2025,Perşembe,MAYDONOZ,Bağ,5,10
27.11.2025,Perşembe,NANE (BAĞ),Bağ,5,12
27.11.2025,Perşembe,PANCAR (KIRMIZI),Kg,15,33
27.11.2025,Perşembe,PATATES,Kg,12,17
27.11.2025,Perşembe,PATATES (İKİNCİ),Kg,5,10
27.11.2025,Perşembe,PATLICAN (KEMER),Kg,20,40
27.11.2025,Perşembe,PATLICAN (TOPAK),Kg,25,40
27.11.2025,Perşembe,PAZI,Bağ,8,12
27.11.2025,Perşembe,PIRASA,Kg,20,40
27.11.2025,Perşembe,ROKA (BAĞ),Bağ,5,12
27.11.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30
27.11.2025,Perşembe,SALATALIK (SİLOR),Kg,20,35
27.11.2025,Perşembe,SARIMSAK (KURU),Kg,100,170
27.11.2025,Perşembe,SEMİZ OTU (BAĞ),Bağ,7,15
27.11.2025,Perşembe,SOĞAN (II),Kg,3,6
27.11.2025,Perşembe,SOGAN (KIRMIZI),Kg,20,50
27.11.2025,Perşembe,SOGAN (KURU),Kg,7,14
27.11.2025,Perşembe,SOGAN (YEŞİL),Kg,20,45
27.11.2025,Perşembe,TERE,Bağ,7,14
27.11.2025,Perşembe,TURP (MUHTELİF),Kg,13,30
01.12.2025,Pazartesi,BİBER (CİN),Kg,30,75
01.12.2025,Pazartesi,BİBER (ÇARLİ),Kg,20,35
01.12.2025,Pazartesi,BİBER (DOLMA),Kg,25,40
01.12.2025,Pazartesi,BİBER (KAPYA),Kg,40,75
01.12.2025,Pazartesi,BİBER (KIL),Kg,30,60
01.12.2025,Pazartesi,BİBER (KÖY),Kg,20,40
01.12.2025,Pazartesi,BİBER (SİVRİ),Kg,20,40
01.12.2025,Pazartesi,BİBER (ŞİLİ),Kg,40,80
01.12.2025,Pazartesi,BROKOLİ,Kg,20,40
01.12.2025,Pazartesi,DERE OTU,Bağ,7,14
01.12.2025,Pazartesi,DOMATES (ÇERİ),Kg,25,50
01.12.2025,Pazartesi,DOMATES (İKİNCİ),Kg,10,20
01.12.2025,Pazartesi,DOMATES (KÖY),Kg,25,50
01.12.2025,Pazartesi,DOMATES (MUHTELİF),Kg,15,35
01.12.2025,Pazartesi,DOMATES (SALKIM ÇERİ),Kg,40,75
01.12.2025,Pazartesi,DOMATES (SALKIM KUTU),Kg,40,60
01.12.2025,Pazartesi,DOMATES (SALKIM),Kg,20,40
01.12.2025,Pazartesi,EKŞİ OT (BAĞ),Bağ,5,14
01.12.2025,Pazartesi,FASULYE (MUHTELİF),Kg,30,60
01.12.2025,Pazartesi,FESLEĞEN (REYHAN),Bağ,8,15
01.12.2025,Pazartesi,HAVUÇ,Kg,10,25
01.12.2025,Pazartesi,SİL HAVUÇ,Kg,8,15
01.12.2025,Pazartesi,HIRTLAK,Kg,60,120
01.12.2025,Pazartesi,ISPANAK,Kg,15,30
01.12.2025,Pazartesi,KABAK (BAL),Kg,15,40
01.12.2025,Pazartesi,KABAK (BEYAZ),Kg,15,30
01.12.2025,Pazartesi,KABAK (KARA),Kg,15,30
01.12.2025,Pazartesi,KARNABAHAR,Kg,8,25
01.12.2025,Pazartesi,KEREVİZ,Kg,35,60
01.12.2025,Pazartesi,LAHANA (BEYAZ),Kg,10,20
01.12.2025,Pazartesi,LAHANA (MOR),Kg,10,25
01.12.2025,Pazartesi,MANTAR (KÜLTÜR),Kg,100,135
01.12.2025,Pazartesi,MARUL (AYSBERK),Adet,17,25
01.12.2025,Pazartesi,MARUL (KIVIRCIK),Adet,15,22
01.12.2025,Pazartesi,MARUL (MOR),Adet,20,30
01.12.2025,Pazartesi,MARUL (MUHTELİF),Adet,15,22
01.12.2025,Pazartesi,MAYDONOZ,Bağ,5,10
01.12.2025,Pazartesi,NANE (BAĞ),Bağ,5,12
01.12.2025,Pazartesi,PANCAR (KIRMIZI),Kg,15,33
01.12.2025,Pazartesi,PATATES,Kg,12,17
01.12.2025,Pazartesi,PATATES (İKİNCİ),Kg,5,10
01.12.2025,Pazartesi,PATLICAN (KEMER),Kg,15,30
01.12.2025,Pazartesi,PATLICAN (TOPAK),Kg,15,30
01.12.2025,Pazartesi,PAZI,Bağ,8,12
01.12.2025,Pazartesi,PIRASA,Kg,20,35
01.12.2025,Pazartesi,ROKA (BAĞ),Bağ,5,12
01.12.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,25
01.12.2025,Pazartesi,SALATALIK (SİLOR),Kg,20,35
01.12.2025,Pazartesi,SARIMSAK (KURU),Kg,100,170
01.12.2025,Pazartesi,SEMİZ OTU (BAĞ),Bağ,7,15
01.12.2025,Pazartesi,SOĞAN (II),Kg,3,6
01.12.2025,Pazartesi,SOGAN (KIRMIZI),Kg,20,50
01.12.2025,Pazartesi,SOGAN (KURU),Kg,7,14
01.12.2025,Pazartesi,SOGAN (YEŞİL),Kg,20,45
01.12.2025,Pazartesi,TERE,Bağ,7,14
01.12.2025,Pazartesi,TURP (MUHTELİF),Kg,7,20
04.12.2025,Perşembe,BİBER (CİN),Kg,30,75
04.12.2025,Perşembe,BİBER (ÇARLİ),Kg,20,35
04.12.2025,Perşembe,BİBER (DOLMA),Kg,25,40
04.12.2025,Perşembe,BİBER (KAPYA),Kg,40,75
04.12.2025,Perşembe,BİBER (KIL),Kg,40,75
04.12.2025,Perşembe,BİBER (KÖY),Kg,20,40
04.12.2025,Perşembe,BİBER (SİVRİ),Kg,20,40
04.12.2025,Perşembe,BİBER (ŞİLİ),Kg,40,70
04.12.2025,Perşembe,BROKOLİ,Kg,20,30
04.12.2025,Perşembe,DERE OTU,Bağ,7,14
04.12.2025,Perşembe,DOMATES (ÇERİ),Kg,25,50
04.12.2025,Perşembe,DOMATES (İKİNCİ),Kg,10,20
04.12.2025,Perşembe,DOMATES (KÖY),Kg,25,55
04.12.2025,Perşembe,DOMATES (MUHTELİF),Kg,15,35
04.12.2025,Perşembe,DOMATES (SALKIM ÇERİ),Kg,40,75
04.12.2025,Perşembe,DOMATES (SALKIM KUTU),Kg,30,60
04.12.2025,Perşembe,DOMATES (SALKIM),Kg,20,40
04.12.2025,Perşembe,EKŞİ OT (BAĞ),Bağ,5,14
04.12.2025,Perşembe,FASULYE (MUHTELİF),Kg,30,70
04.12.2025,Perşembe,FESLEĞEN (REYHAN),Bağ,8,15
04.12.2025,Perşembe,HAVUÇ,Kg,10,25
04.12.2025,Perşembe,SİL HAVUÇ,Kg,8,15
04.12.2025,Perşembe,HIRTLAK,Kg,60,120
04.12.2025,Perşembe,ISPANAK,Kg,15,30
04.12.2025,Perşembe,KABAK (BAL),Kg,15,40
04.12.2025,Perşembe,KABAK (BEYAZ),Kg,15,30
04.12.2025,Perşembe,KABAK (KARA),Kg,15,35
04.12.2025,Perşembe,KARNABAHAR,Kg,8,20
04.12.2025,Perşembe,KEREVİZ,Kg,20,40
04.12.2025,Perşembe,LAHANA (BEYAZ),Kg,10,20
04.12.2025,Perşembe,LAHANA (MOR),Kg,10,25
04.12.2025,Perşembe,MANTAR (KÜLTÜR),Kg,100,135
04.12.2025,Perşembe,MARUL (AYSBERK),Adet,17,25
04.12.2025,Perşembe,MARUL (KIVIRCIK),Adet,15,22
04.12.2025,Perşembe,MARUL (MOR),Adet,20,30
04.12.2025,Perşembe,MARUL (MUHTELİF),Adet,15,22
04.12.2025,Perşembe,MAYDONOZ,Bağ,5,10
04.12.2025,Perşembe,NANE (BAĞ),Bağ,5,12
04.12.2025,Perşembe,PANCAR (KIRMIZI),Kg,15,33
04.12.2025,Perşembe,PATATES,Kg,12,17
04.12.2025,Perşembe,PATATES (İKİNCİ),Kg,5,10
04.12.2025,Perşembe,PATLICAN (KEMER),Kg,15,30
04.12.2025,Perşembe,PATLICAN (TOPAK),Kg,15,30
04.12.2025,Perşembe,PAZI,Bağ,8,12
04.12.2025,Perşembe,PIRASA,Kg,20,35
04.12.2025,Perşembe,ROKA (BAĞ),Bağ,5,12
04.12.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,25
04.12.2025,Perşembe,SALATALIK (SİLOR),Kg,20,35
04.12.2025,Perşembe,SARIMSAK (KURU),Kg,100,170
04.12.2025,Perşembe,SEMİZ OTU (BAĞ),Bağ,7,15
04.12.2025,Perşembe,SOĞAN (II),Kg,3,6
04.12.2025,Perşembe,SOGAN (KIRMIZI),Kg,20,50
04.12.2025,Perşembe,SOGAN (KURU),Kg,7,14
04.12.2025,Perşembe,SOGAN (YEŞİL),Kg,30,50
04.12.2025,Perşembe,TERE,Bağ,7,14
04.12.2025,Perşembe,TURP (MUHTELİF),Kg,7,20
08.12.2025,Pazartesi,BİBER (CİN),Kg,50,100
08.12.2025,Pazartesi,BİBER (ÇARLİ),Kg,20,40
08.12.2025,Pazartesi,BİBER (DOLMA),Kg,25,40
08.12.2025,Pazartesi,BİBER (KAPYA),Kg,40,75
08.12.2025,Pazartesi,BİBER (KIL),Kg,40,100
08.12.2025,Pazartesi,BİBER (KÖY),Kg,25,45
08.12.2025,Pazartesi,BİBER (SİVRİ),Kg,20,40
